titre,date,extrait
Taghazout Bay : Un appel d’offres pour créer des écoles et des cliniques privées,2022-04-11,La Société d'Aménagement et de Promotion de la Station de Taghazout vient de lancer un appel d’offres dédié à la sélection d’investisseurs pour le développement d'équipements au sein de la
Hausse du prix du carburant : Les stations-service montent au créneau ,2022-04-11,"Confrontés à une conjoncture économique qui met en péril plusieurs membres affiliés, très pénalisés par la flambée du prix des carburants à la pompe, les membres de la fédération des stations de s"
Aziz Akhannouch met sur les rails la nouvelle Charte de l'investissement,2022-04-08,"La nouvelle charte de l’investissement, dont la feuille de route a été tracée suivant les orientations du Roi Mohammed VI, est sur les rails. Le Chef du gouvernement, Aziz Akhannouch, a présidé, j"
Le Maroc à la 8ème édition du Dialogue de Berlin sur la transition énergétique,2022-04-08,"Leila Benali, ministre de la Transition énergétique et du Développement durable, a participé, les 29 et 30 mars 2022 à Berlin, à la 8ème édition du Dialogue de Berlin sur la Transition Energétique"
Usage des crypto-monnaies au Maroc : Nouvel avertissement des organismes régulateurs,2022-04-06,"Nouvel avertissement de Bank Al-Maghrib, l’Autorité marocaine du marché des capitaux (AMMC) et l’Office des changes sur l’utilisation des crypto-monnaies au Maroc. Dans un communiqué conjoint publ"
Le gouvernement prépare l'indexation des prix du transport routier aux prix du carburant,2022-04-06,"Le ministère du Transport et de la logistique a annoncé, mardi 5 avril 2022, qu'il procédera à l’élaboration d’un projet de loi relatif à l’indexation des prix du transport routier aux prix du"
L'entrepreneuriat dans le secteur agricole : Lancement par l’ADA d’un nouveau programme pour les jeunes,2022-04-05,"Pour répondre aux aspirations des jeunes entrepreneurs agricoles, l’Agence pour le développement agricole (ADA) travaille sur la mise en place d’un programme qui leur est dédié dans le cadre de la"
Les exportations aéronautiques progressent de 53% à fin février 2022,2022-04-04,"Les ventes du secteur de l'aéronautique se sont établies à 3,47 milliards de dirhams à fin février 2022, en hausse de 53% par rapport à février 2021, selon l'Office des changes. Ce nive"
"L’industrie enregistre une hausse d’activité en février 2022 : Activité industrielle, les incertitudes persistent",2022-04-04,"Si pour les trois prochains mois de l’année 2022, les entreprises s’attendent à une amélioration de l’activité, il n’en reste pas moins que les incertitudes persistent, comme vient de le faire sav"
Structure des échanges extérieurs du Royaume  : Le déficit commercial s’enfonce dans le rouge,2022-04-04,"Nos exportations totales, notamment de produits agricoles, ont augmenté en 2021, mais pas autant que nos importations totales. Résultat: un déficit commercial qui se creuse de 57,2% à fin février"
Regain d’espoir chez les agriculteurs pour la récolte 2022,2022-04-01,"Les dernières précipitations ont ravivé les espoirs quant à l’actuelle campagne agricole, a affirmé le ministre délégué chargé des Relations avec le Parlement, porte-parole du gouvernement, Mustap"
Bank of Africa débloque en 2021 plus de 600 millions de dirhams dans le cadre du Programme Intelaka ,2022-04-01,"Bank of Africa poursuit son soutien à l’économie et aux agents économiques, notamment à travers le programme Intelaka. Lancé en 2020, le programme intégré d’appui et de financement de l’entreprene"
Promotion de l'entrepreneuriat féminin : Le Club Afrique développement d’Attijari lance Sufawe en Afrique centrale,2022-04-01,"Le Club Afrique développement du groupe Attijariwafa bank soutient les femmes entrepreneurs de la Communauté économique et monétaire de l’Afrique centrale (CEMAC). Il a lancé, le 29 mars 2022, à D"
Les exportations des voitures rebondissent de 4% à fin février 2022,2022-04-01,"Les exportations de l’automobile ont affiché une hausse de 4,1% à fin février 2021 pour s'établir à quelque 15,74 milliards de dirhams, selon les dernières statistiques communiquées par l'"
Soutien aux agriculteurs : La MAMDA débute les indemnisations à partir du 1er avril 2022,2022-03-31,"Bonne nouvelle pour les agriculteurs impactés par la sécheresse des derniers mois. La Mutuelle agricole marocaine d’assurances (MAMDA) a annoncé, jeudi 31 mars 2022, l’octroi de leurs indemnisatio"
"Pour la première fois au Maroc, le gasoil dépasse l’essence à presque 14,60 dirhams le litre",2022-03-31,"Du jamais vu dans les stations-service au Maroc. Pour la première fois, probablement, le prix à la pompe du gasoil dépasse celui de l’essence. Les conducteurs de véhicules diesel, qui représentent"
Financement écologique : La BERD conclut avec le Maroc une ligne de financement vert de 163 millions d’euros,2022-03-29,"La Banque européenne pour la reconstruction et le développement a lancé, mardi 29 mars 2022 à Casablanca, la ligne marocaine de financement pour l'économie verte ""Green Economy Financing Facil"
Financement : La BAD annonce plus d'un milliard de dollars au Maroc en 2023-2024,2022-03-29,La Banque africaine de développement (BAD) prévoit d’appuyer le Maroc pour lui permettre de relever des défis socio-économiques dans ce contexte qui met à rude épreuve ses finances publiques. Elle
Lueur d'espoir pour les cultures printanières après les dernières pluies,2022-03-29,"L’année agricole n’est pas totalement perdue au Maroc. Selon le ministre de l’Agriculture, de la pêche maritime, du développement rural et des eaux et forêts, Mohamed Sadiki, les pluies qu'a c"
Jacques de Peretti nommé à la tête du Conseil d’Administration d’AXA Assurance Maroc ,2022-03-29,"AXA Assurance Maroc a annoncé, le 28 mars 2022, la nomination de Jacques de Peretti en tant que président de son Conseil d’Administration en remplacement de Philippe Rocard. La nomination de Jacqu"
"Au Maroc, le stress hydrique s’installe",2022-03-29,"La célébration, le 22 mars 2022, de la journée mondiale de l’eau, est marquée par la vague de sécheresse inédite qui a meurtri le Maroc cette année. Au niveau institutionnel, la question de la rar"
Soutien aux transporteurs routiers : Le gouvernement décaisse 2 milliards de dirhams,2022-03-29,Ces subventions varient entre 1.000 et 7.000 dirhams en fonction de la catégorie de transport. Des mesures diversement appréciées par les professionnels du secteur. Ouf de soulagement pour les
"Hausse des délais de paiement durant le Covid : Les TPE, premières victimes",2022-03-29,"L’allongement des délais de paiement durant le Covid-19 a lourdement impacté les Très petites entreprises (TPE) marocaines, contrairement aux grandes entreprises. Une situation délicate qui risque"
"La crise s’accentue, la reprise reportée à 2023",2022-03-29,"Croissance, inflation, année agricole,… Abdellatif Jouahri dresse un tableau assez sombre de l’économie marocaine en 2022, qui sera lourdement impactée par les effets de la crise russo-ukrainienne"
Lutte contre le blanchiment de capitaux : L’Office des changes lance une nouvelle rubrique sur son site,2022-03-28,"L’Office des changes a lancé, vendredi 25 mars 2022, une nouvelle rubrique intitulée «Change manuel et LBC/FT» (Lutte contre le blanchiment de capitaux et le financement du terrorisme). «Cette int"
"GEPMapping.ma, le Géoportail de la ressource renouvelable au Maroc et en Afrique",2022-03-28,"C’est une initiative qui fera certainement date. L’Institut de Recherche en Énergie Solaire et Énergies Nouvelles (IRESEN) et le Green Energy Park (GEP), en collaboration avec Mine-ParisTech et Tr"
Agriculture et changements climatiques : La Banque mondiale octroie un prêt de 180 millions de dollars au Maroc,2022-03-28,"Jesko Hentschel, directeur des opérations de la banque pour le Maghreb et Malte La Banque mondiale vient d’approuver un prêt de 180 millions de dollars au Maroc pour permettre aux agriculteurs"
Le gasoil franchit le seuil de 13 dirhams le litre,2022-03-28,"En l’espace de deux semaines, le prix du gasoil a augmenté d’un peu plus d’un dirham, franchissant le seuil de 13 dirhams dans plusieurs villes. Le prix des carburants a une nouvelle fois augme"
Dakhla se dote d'une représentation de la Chambre de commerce maroco-brésilienne,2022-03-28,Consolider plus que jamais les échanges commerciaux et la coopération économique entre le Maroc et le Brésil. La ville de Dakhla dispose désormais d’une représentation de la Chambre de commerce
"Financement des start-ups africaines : Al Mada lance un fonds de 1,1 milliard de DH",2022-03-25,"1,1 milliard de dirhams. C’est le capital de départ du nouveau fonds dédié à l’innovation que vient de lancer Al Mada pour financer des start-ups marocaines et africaines en général. D’après l’ins"
Le Maroc vise les touristes américains et israéliens,2022-03-24,"Pour l’ONMT comme pour la ministre du tourisme, Fatima Zahra Ammor, le partenariat signé récemment avec Tripadvisor a pour principal objectif de générer du chiffre d’affaires pour les opérateurs t"
Pénurie des semi-conducteurs dans le monde,2022-03-24,"En raison de la crise du Covid-19 à laquelle est venue se greffer la guerre russo-ukrainienne, l’industrie automobile mondiale se trouve en proie à la pénurie des semi-conducteurs. Un véritable ca"
Peut-on encore croire au FMI ?,2022-03-24,"D’après plusieurs économistes, les recommandations du FMI ont aggravé la pauvreté, les dettes et engendré une inégale répartition des fruits de la croissance dans les pays en développement. Cré"
"Nabila Mounib : ""Le FMI est là non pas pour nous aider, mais plutôt pour affaiblir l'État""",2022-03-24,"Nabila Mounib n’y va par quatre chemins pour dénoncer le double jeu du Fonds monétaire international qui tend à mettre à genoux l’économie nationale, hier comme aujourd’hui. Quelle a été votre"
"Omar El Kettani: ""Les remarques du FMI sur le nouveau modèle de développement sont viables, mais...""",2022-03-24,"Dans son dernier rapport, le FMI a salué les efforts du Maroc dans la mise en place de réformes structurelles dans le cadre du nouveau modèle de développement, mais doute de la faisabilité des obj"
CONJONCTURE ÉCONOMIQUE : L’IMPASSE,2022-03-24,"La crise s’installe, mais l’État tient toujours à mettre en oeuvre ses différents programmes sociaux. Pendant ce temps, le FMI l’avertit des coûts financiers faramineux qu’ils pourraient lui coûte"
Tourisme : L'ONMT annonce le retour d'Air France à Agadir et Tanger,2022-03-23,"Air France reprendra ses vols à destination d’Agadir et de Tanger à partir de l’été 2022. C’est ce qu’a annoncé l’Office national marocain du tourisme (ONMT), dans un communiqué publié le mardi 22"
